durationOfSession,steps,device,city,country,platform,current_filters,impressions,priceMean,hotel Facilities,interaction item image,search for poi,filter selection,interaction item info,search for destination,interaction item rating,change of sort order,interaction item deals,search for item,target
255.0,2,desktop,Rhodes Town, Greece,RU,0,25,114,1168,0,0,0,0,1,0,0,0,0,1
143.0,2,tablet,Baiersbronn, Germany,DE,0,24,97.5,1138,0,0,0,0,0,0,0,0,0,1
865.0,5,desktop,Clearwater, USA,US,0,25,74,1222,2,0,0,1,0,1,0,0,0,1
0.0,1,mobile,Wilmington, USA,US,0,14,171.5,598,0,0,0,0,0,0,0,0,0,1
3594.0,9,desktop,João Pessoa, Brazil,BR,0,0,0,0,4,0,0,0,5,0,0,0,0,0
1462.0,26,tablet,Naples, USA,DE,1,25,218,4563,4,0,1,1,3,1,1,5,0,1
60.0,2,mobile,Ystad, Sweden,SE,0,15,106,326,0,0,0,0,0,0,0,0,0,1
308.0,3,mobile,Hong Kong, Hong Kong,HK,0,25,106,821,0,1,0,0,0,0,0,1,0,1
64875.0,5,mobile,Belém do Pará, Brazil,BR,0,24,51,2251,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Yonezawa, Japan,JP,0,25,203,615,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Guarujá, Brazil,BR,0,25,53,1085,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Santa Marta, Colombia,CO,0,25,50,1021,0,0,0,0,0,0,0,0,0,1
1469.0,45,mobile,Seoul, South Korea,SG,0,25,99,3362,38,0,0,0,0,0,0,0,2,1
0.0,1,mobile,Yokohama, Japan,JP,0,25,70,812,0,0,0,0,0,0,0,0,0,1
0.0,1,desktop,Poznań, Poland,PL,1,11,59,580,0,0,0,0,0,0,0,0,0,1
1424.0,22,mobile,Yokohama, Japan,JP,1,25,83,6284,0,3,1,0,0,2,2,0,0,1
0.0,1,desktop,Sveti Martin na Muri, Croatia,US,0,25,46,651,0,0,0,0,0,0,0,0,0,1
1138.0,3,desktop,Chiang Rai, Thailand,US,0,25,34,816,0,0,0,0,0,0,0,0,1,1
0.0,1,mobile,Yekaterinburg, Russia,RU,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1544.0,3,desktop,Thessaloniki, Greece,GR,1,13,75,1076,0,0,0,0,2,0,0,0,0,1
86.0,13,mobile,Moscow, Russia,RU,0,25,47,429,11,0,0,0,0,0,0,0,0,1
189.0,17,desktop,New Orleans, USA,AU,0,25,147,1203,14,0,0,0,0,1,0,1,0,1
74.0,6,mobile,Miami, USA,CO,1,0,0,0,0,0,5,0,1,0,0,0,0,0
574.0,2,mobile,Manzanillo, Mexico,MX,0,10,81.5,205,0,0,0,0,0,0,0,0,0,1
302.0,5,desktop,Kiso, Japan,JP,0,12,420.0,411,0,1,0,0,2,1,0,0,0,1
683.0,16,desktop,Vienna, Austria,DE,1,25,39,1313,0,0,1,1,2,0,3,6,1,1
548.0,5,desktop,Olímpia, Brazil,BR,0,25,79,857,2,0,0,0,0,0,0,0,0,1
383.0,4,mobile,Venice, Italy,PL,0,25,115,1970,2,0,0,0,0,0,0,0,0,1
760.0,8,mobile,Huntsville, Canada,DE,0,25,250,1501,2,0,0,0,2,0,0,0,0,1
2309.0,2,mobile,Milan, Italy,FR,0,25,64,1002,0,0,0,0,0,0,0,1,0,1
2621.0,16,desktop,Auckland, New Zealand,NZ,1,25,99,3807,0,0,5,0,1,0,6,0,0,1
156.0,32,mobile,Bukit Tinggi, Malaysia,MY,0,12,29.0,122,29,0,0,1,0,1,0,0,0,1
154.0,2,desktop,Kusatsu, Japan,JP,0,25,124,792,0,0,0,0,0,1,0,0,0,1
248.0,4,desktop,Santa Susana, Spain,IE,2,0,0,0,0,0,2,0,0,0,0,2,0,0
502.0,3,desktop,Mazatlán, Mexico,MX,2,25,590,88,0,0,2,0,0,0,0,0,0,1
261.0,5,mobile,Miami Beach, USA,BR,0,25,258,1448,0,0,0,0,2,0,0,0,0,1
165.0,37,mobile,Oaxaca, Mexico,MX,0,24,48.5,903,35,0,0,1,0,0,0,0,0,1
0.0,1,desktop,Krakow, Poland,PL,0,25,56,1191,0,0,0,0,0,0,0,0,0,1
21.0,8,desktop,Natal, Brazil,BR,0,24,80.0,1334,7,0,0,0,0,0,0,0,0,1
30.0,17,mobile,Seefeld, Austria,CH,0,0,0,0,16,0,0,1,0,0,0,0,0,0
277.0,4,desktop,Adelaide, Australia,AU,0,25,110,2335,0,1,0,0,0,0,0,0,0,1
0.0,1,mobile,Bayahibe, Dominican Republic,US,0,25,89,905,0,0,0,0,0,0,0,0,0,1
211.0,74,mobile,Balneário Camboriú, Brazil,BR,0,0,0,0,68,0,0,2,1,1,0,2,0,0
11.0,13,desktop,Paris, France,IE,0,25,124,1154,12,0,0,0,0,0,0,0,0,1
773.0,5,desktop,Salvador Bahia, Brazil,BR,1,25,56,1012,0,0,0,0,0,0,0,0,0,1
42.0,4,mobile,Le Mans, France,FR,0,25,59,901,2,0,0,0,1,0,0,0,0,1
5.0,3,mobile,Oaxaca, Mexico,MX,0,25,64,796,2,0,0,0,0,0,0,0,0,1
421.0,12,mobile,Petrolina, Brazil,BR,1,13,38,277,6,0,1,0,0,0,2,1,0,1
603.0,2,mobile,Hua Hin, Thailand,TH,0,25,52,1031,0,0,0,0,0,0,0,0,0,1
11.0,10,mobile,Mahabaleshwar, India,IN,0,25,43,545,9,0,0,0,0,0,0,0,0,1
121.0,4,desktop,Leicester, United Kingdom,UK,0,25,134,933,2,0,0,0,1,0,0,0,0,1
156.0,19,mobile,Baguio, Philippines,PH,0,25,58,1057,14,0,0,1,0,1,0,1,0,1
735.0,109,mobile,Termoli, Italy,IT,0,25,64,1906,95,1,0,4,3,2,0,1,0,1
0.0,1,mobile,Taxco de Alarcon, Mexico,MX,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42.0,2,mobile,Volta Redonda, Brazil,BR,0,2,58.5,45,0,0,0,0,1,0,0,0,0,1
39.0,3,mobile,Ho Chi Minh City, Vietnam,US,0,25,88,1212,2,0,0,0,0,0,0,0,0,1
1209.0,5,mobile,Niagara Falls, Canada,US,0,25,89,3733,0,0,0,0,0,0,0,0,0,1
60.0,6,tablet,Furnas, Portugal,NL,0,25,100,138,4,0,0,1,0,0,0,0,0,1
659.0,42,desktop,Panna, India,IN,1,13,35,308,36,0,0,1,1,1,0,0,0,1
184.0,55,mobile,Margaret River, Australia,AU,0,24,237.5,567,48,0,0,2,0,2,0,2,0,1
1977.0,2,mobile,Tottori, Japan,JP,0,0,0,0,0,2,0,0,0,0,0,0,0,0
357.0,58,mobile,Shilin District, Taiwan,TW,0,25,84,1972,48,1,0,2,0,2,0,2,0,1
231.0,73,mobile,Rome, Italy,IT,1,0,0,0,68,0,0,1,1,0,1,0,2,0
1209.0,4,tablet,Paihia, New Zealand,NZ,0,25,81,2285,0,0,0,0,0,0,0,0,0,1
110.0,3,mobile,Michelbach, Germany,DE,0,25,70,731,0,0,0,0,1,0,0,0,0,1
75.0,11,mobile,Montanejos, Spain,ES,0,13,60,525,6,0,0,0,0,1,0,2,0,1
0.0,1,mobile,Carrión de los Condes, Spain,ES,0,7,45,113,0,0,0,0,0,0,0,0,0,1
907.0,12,mobile,Madrid, Spain,ES,1,25,98,2562,6,0,1,0,0,0,2,0,1,1
46.0,3,mobile,Águas de Lindóia, Brazil,BR,0,20,45.5,528,0,0,0,0,2,0,0,0,0,1
3624.0,9,mobile,Pasay, Philippines,AU,0,25,119,1310,2,1,0,0,0,0,0,1,1,1
422.0,4,mobile,Paris, France,IT,0,25,280,1293,0,0,0,0,1,0,0,1,0,1
378.0,11,desktop,Tallinn, Estonia,RU,2,25,60,414,0,0,4,0,1,0,5,0,0,1
114.0,4,mobile,Edirne, Turkey,GR,0,25,36,1986,0,0,0,0,1,0,0,0,1,1
0.0,1,mobile,Coffs Harbour, Australia,AU,0,25,88,1120,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Kundasang, Malaysia,MY,0,9,22,109,0,0,0,0,0,0,0,0,0,1
932.0,4,mobile,Istanbul, Turkey,TR,0,25,44,942,0,0,0,0,2,0,0,0,0,1
273.0,19,desktop,Paris, France,IT,1,25,89,718,15,0,0,0,1,1,1,0,0,1
0.0,1,mobile,Queretaro, Mexico,MX,0,25,50,1051,0,0,0,0,0,0,0,0,0,1
5.0,3,mobile,Bhuj, India,IN,0,18,49.0,456,2,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Baden-Baden, Germany,DE,0,25,99,1280,0,0,0,0,0,0,0,0,0,1
732.0,37,desktop,Anaheim, USA,US,0,25,87,2201,33,0,0,0,0,0,0,0,0,1
0.0,1,desktop,Otaru, Japan,JP,0,25,70,723,0,0,0,0,0,0,0,0,0,1
257.0,41,mobile,Lucknow, India,IN,0,0,0,0,41,0,0,0,0,0,0,0,0,0
0.0,1,mobile,Podčetrtek, Slovenia,IT,0,24,76.5,873,0,0,0,0,0,0,0,0,0,1
430.0,9,desktop,Campinas, Brazil,BR,1,25,32,2042,2,0,2,0,1,0,0,0,0,1
42.0,18,tablet,Leeuwarden, Netherlands,NL,0,25,84,694,17,0,0,0,0,0,0,0,0,1
463.0,6,tablet,Yorkton, Canada,CA,0,9,60,358,2,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Hayward, USA,US,0,10,84.5,233,0,0,0,0,0,0,0,0,0,1
345.0,6,mobile,San Pedro, USA,US,0,3,110,1336,0,0,0,0,3,0,0,0,0,1
0.0,3,mobile,Detroit, USA,CA,2,0,0,0,0,0,2,0,1,0,0,0,0,0
214.0,28,mobile,Port Macquarie, Australia,AU,0,25,142,1097,25,0,0,0,1,1,0,0,0,1
639.0,9,mobile,Innsbruck, Austria,IT,0,25,145,2243,0,0,0,0,0,0,0,0,0,1
0.0,1,desktop,Kyoto, Japan,MY,0,25,229,1003,0,0,0,0,0,0,0,0,0,1
293.0,11,tablet,Oranjestad, Aruba,UK,0,13,155,72,9,0,0,0,1,0,0,0,0,1
0.0,1,mobile,Gilbert, USA,US,0,25,109,1094,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Hamburg, Germany,DE,0,25,87,1210,0,0,0,0,0,0,0,0,0,1
52.0,24,mobile,Jaipur, India,IN,0,25,15,958,22,0,0,0,0,0,0,0,0,1
472.0,12,desktop,Florianópolis, Brazil,BR,1,22,45.5,283,7,0,0,0,0,2,0,0,0,1
0.0,1,mobile,Hua Hin, Thailand,FI,0,25,72,1227,0,0,0,0,0,0,0,0,0,1
251.0,56,mobile,Cabo Frio, Brazil,BR,0,25,57,1503,53,0,0,0,0,0,0,0,0,1
21.0,2,desktop,Paris, France,BE,0,25,247,1370,0,0,0,0,0,0,0,0,1,1
701.0,4,tablet,São Paulo, Brazil,BR,1,25,55,2342,0,0,1,0,0,0,0,0,0,1
0.0,1,mobile,Ustronie Morskie, Poland,PL,0,25,57,1061,0,0,0,0,0,0,0,0,0,1
484.0,14,desktop,Rome, Italy,NO,1,25,85,754,0,0,3,0,0,0,9,0,1,1
166.0,7,desktop,Izmir, Turkey,UK,1,25,47,1379,0,0,1,0,1,0,2,0,1,1
233.0,3,mobile,Phnom Penh, Cambodia,IN,0,25,65,1313,0,0,0,0,0,0,0,0,1,1
62.0,34,desktop,Munich, Germany,NL,0,0,0,0,33,0,0,0,1,0,0,0,0,0
691.0,8,tablet,New York, USA,US,2,25,111.0,3099,0,1,1,0,0,0,0,0,0,1
11.0,2,desktop,Lloret de Mar, Spain,FR,0,25,46,1104,1,0,0,0,0,0,0,0,0,1
287.0,4,desktop,Sapporo, Japan,TW,1,25,75,1816,0,0,0,0,0,0,0,0,0,1
492.0,17,mobile,Forster, Australia,AU,1,25,148,376,11,0,1,3,0,0,0,0,1,1
10344.0,23,desktop,Dusseldorf, Germany,BG,0,25,426,11517,0,0,0,0,0,0,0,0,10,1
39.0,4,mobile,Sincelejo, Colombia,CO,0,18,29.0,215,2,0,0,1,0,0,0,0,0,1
6605.0,64,mobile,Machida, Japan,JP,1,21,76,3825,8,6,7,3,7,4,14,7,2,1
650.0,5,mobile,Las Vegas, USA,MX,0,25,49,3521,0,0,0,0,1,0,0,1,0,1
88.0,3,desktop,Osaka, Japan,JP,0,25,80,721,0,1,0,0,0,0,0,0,0,1
90.0,4,desktop,Turin, Italy,IT,0,19,438,775,0,0,0,1,1,0,0,0,0,1
0.0,1,mobile,Torres, Brazil,BR,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194.0,27,desktop,London, United Kingdom,AT,0,25,214,1272,23,0,0,1,1,1,0,0,0,1
0.0,1,mobile,Datong District, Taiwan,HK,0,25,102,1040,0,0,0,0,0,0,0,0,0,1
113.0,3,mobile,San Martín de los Andes, Argentina,AR,0,25,104,473,0,0,0,1,1,0,0,0,0,1
96.0,6,mobile,Marrakech, Morocco,UK,1,17,158,1097,0,0,2,0,1,0,2,0,0,1
54.0,2,mobile,Siena, Italy,IT,0,25,53,689,0,0,0,0,0,0,0,0,0,1
53.0,2,desktop,Las Vegas, USA,US,0,25,130,1746,0,1,0,0,0,0,0,0,0,1
0.0,1,mobile,Kasauli, India,IN,0,25,22,524,0,0,0,0,0,0,0,0,0,1
0.0,1,desktop,Jay, USA,US,0,17,107,460,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Nuevo Vallarta, Mexico,MX,0,25,121,1741,0,0,0,0,0,0,0,0,0,1
265.0,11,desktop,Ratingen, Germany,DE,1,18,72,1564,0,0,1,0,5,0,3,0,0,1
0.0,1,desktop,Tokyo, Japan,AU,0,25,87,811,0,0,0,0,0,0,0,0,0,1
1470.0,7,mobile,Chennai, India,IN,1,25,20,1852,0,0,2,1,0,0,0,0,0,1
20.0,5,mobile,Cunha, Brazil,BR,0,25,50,330,4,0,0,0,0,0,0,0,0,1
13.0,16,mobile,Moscow, Russia,RU,0,25,60,1351,15,0,0,0,0,0,0,0,0,1
1429.0,102,mobile,Mar del Plata, Argentina,AR,1,25,46,750,77,0,2,9,3,5,0,3,0,1
13.0,2,mobile,Cambridge, United Kingdom,UK,0,25,124,931,0,0,0,0,0,0,0,0,1,1
0.0,1,mobile,São Paulo, Brazil,BR,0,0,0,0,0,0,0,0,1,0,0,0,0,0
151.0,2,mobile,Kanpur, India,IN,0,14,7.0,71,0,0,0,0,0,0,0,0,0,1
28.0,2,mobile,Lebanon, USA,US,0,22,96.5,792,0,0,0,0,0,0,0,0,1,1
0.0,1,desktop,London, United Kingdom,IE,0,25,131,750,0,0,0,0,0,0,0,0,0,1
92.0,5,mobile,Dublin, Ireland,IE,1,25,239,979,0,0,1,0,1,0,2,0,0,1
26.0,3,desktop,Warsaw, Poland,PL,0,25,23,371,0,0,0,0,1,0,1,0,0,1
14.0,2,mobile,Manchester, United Kingdom,UK,1,25,206,1130,0,0,0,0,0,0,1,0,0,1
6.0,2,tablet,São Martinho, Portugal,NL,0,25,77,1652,0,0,0,0,0,1,0,0,0,1
605.0,77,desktop,Karlovy Vary, Czech Republic,RU,7,20,160.5,2404,44,2,26,0,1,0,2,0,0,1
0.0,1,desktop,Santa Cruz de Mompox, Colombia,CO,0,19,33,205,0,0,0,0,0,0,0,0,0,1
265.0,32,tablet,Glasgow, United Kingdom,UK,1,25,141,1031,28,0,0,2,1,0,0,0,0,1
0.0,1,mobile,Bolzano, Italy,IT,0,25,135,1017,0,0,0,0,0,0,0,0,0,1
1220.0,33,mobile,Acapulco, Mexico,MX,0,25,58,6017,23,0,0,0,5,0,0,1,0,1
0.0,1,mobile,Amersfoort, Netherlands,NL,0,12,93.0,486,0,0,0,0,0,0,0,0,0,1
0.0,1,desktop,Dubai, United Arab Emirates,AU,0,25,164,1726,0,0,0,0,0,0,0,0,0,1
1351.0,37,mobile,Nuremberg, Germany,DE,1,11,225,2666,19,0,3,2,3,0,2,0,0,1
114.0,2,desktop,Rayong, Thailand,TH,0,25,75,645,0,0,0,0,1,0,0,0,0,1
85.0,4,mobile,Broadbeach, Australia,AU,0,25,172,1028,3,0,0,0,0,0,0,0,0,1
5837.0,79,desktop,Mexico City, Mexico,MX,1,25,70,919,70,1,1,1,1,0,4,0,0,1
137.0,2,desktop,Shillong, India,IN,0,25,36,504,0,0,0,0,0,0,0,0,0,1
200.0,3,tablet,Madrid, Spain,ES,1,25,108,2233,0,0,0,0,1,0,0,0,0,1
2.0,3,mobile,Bayonne, USA,US,0,25,263,782,2,0,0,0,0,0,0,0,0,1
67.0,3,tablet,Kaohsiung City, Taiwan,TW,0,0,0,0,2,1,0,0,0,0,0,0,0,0
595.0,81,mobile,Innsbruck, Austria,IT,2,17,147,976,76,0,3,0,1,0,0,0,0,1
94.0,2,mobile,Gramado, Brazil,BR,0,25,68,1108,0,0,0,0,1,0,0,0,0,1
917.0,3,mobile,Swinoujscie, Poland,DE,0,25,101,1159,0,0,0,0,1,0,0,0,0,1
42480.0,26,mobile,Mahabaleshwar, India,IN,0,25,55,398,23,0,0,0,1,0,0,0,0,1
428.0,47,mobile,Huatulco, Mexico,MX,4,25,60,2633,25,0,11,3,1,1,0,1,0,1
0.0,1,desktop,Les Escaldes, Andorra,ES,0,24,92.5,1159,0,0,0,0,0,0,0,0,0,1
4650.0,10,mobile,Numazu, Japan,JP,0,25,62,767,0,0,0,2,0,0,0,1,1,1
209.0,57,mobile,Sofia, Bulgaria,BG,0,25,71,1257,56,0,0,0,0,0,0,0,0,1
75.0,19,mobile,Mae Sot, Thailand,JP,0,0,0,0,17,0,0,0,0,0,0,1,1,0
590.0,8,mobile,Kurobe, Japan,JP,0,18,91.5,426,0,2,0,2,0,0,0,0,2,1
7675.0,24,desktop,Aviemore, United Kingdom,UK,0,19,98,625,18,0,0,1,3,0,0,0,0,1
206.0,20,mobile,General Luna, Philippines,PH,0,0,0,0,10,0,0,6,0,3,0,1,0,0
1700.0,5,mobile,Mogi das Cruzes, Brazil,BR,0,25,142,834,0,0,0,0,0,1,0,0,3,1
57.0,2,mobile,Capão da Canoa, Brazil,BR,0,15,66,128,0,0,0,0,0,0,0,0,0,1
631.0,4,mobile,Picton, New Zealand,NZ,0,22,85.5,1399,0,0,0,0,0,0,0,0,0,1
4647.0,9,desktop,Santa Marta, Colombia,CO,1,25,143,2072,0,1,3,0,2,0,0,0,0,1
522.0,45,mobile,Budapest, Hungary,GR,0,25,57,1090,42,0,0,1,1,0,0,0,0,1
0.0,1,mobile,General Santos, Philippines,PH,0,25,22,402,0,0,0,0,0,0,0,0,0,1
73.0,3,mobile,Vijayawada, India,IN,0,25,21,784,0,0,0,0,0,0,0,0,1,1
133.0,5,tablet,Mesquite, USA,US,0,0,0,0,4,0,0,1,0,0,0,0,0,0
19.0,3,desktop,Ixtapan de la Sal, Mexico,MX,0,12,57.5,314,2,0,0,0,0,0,0,0,0,1
4722.0,12,desktop,Los Angeles, USA,NL,1,25,96,316,0,0,3,0,1,0,7,0,0,1
0.0,1,mobile,Havana, Cuba,US,0,25,128,909,0,0,0,0,0,0,0,0,0,1
133.0,5,mobile,Cologne, Germany,DE,1,25,148,1262,0,1,1,0,0,0,2,0,0,1
43.0,5,mobile,Cebu City, Philippines,PH,0,25,58,1330,2,0,0,1,0,0,0,0,0,1
0.0,1,mobile,Cairo, Egypt,AA,0,25,78,952,0,0,0,0,0,0,0,0,0,1
141.0,8,desktop,Negombo, Sri Lanka,AA,2,25,50,1949,2,0,3,0,0,0,0,0,1,1
869.0,16,mobile,San Martin de Tor, Italy,DE,0,25,113,878,11,0,0,2,0,2,0,0,0,1
2341.0,48,mobile,Nottingham, United Kingdom,UK,1,21,245,1364,38,0,2,0,0,0,4,0,0,1
0.0,1,mobile,Castrocaro Terme e Terra del Sole, Italy,IT,0,24,90.0,1013,0,0,0,0,0,0,0,0,0,1
333.0,6,mobile,Ghent, Belgium,NL,0,19,159,1104,0,0,0,0,3,0,0,0,0,1
742.0,40,desktop,Bangkok, Thailand,TR,1,25,23,922,31,0,4,0,0,0,3,0,0,1
1160.0,22,mobile,La Junquera, Spain,FR,1,24,169.0,730,19,0,1,0,0,0,0,0,0,1
0.0,1,mobile,Sydney, Australia,AU,0,25,169,701,0,0,0,0,0,0,0,0,0,1
617.0,90,desktop,El Nido, Philippines,US,0,25,66,372,85,0,0,0,1,0,0,0,0,1
0.0,1,desktop,Amsterdam, Netherlands,BE,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3532.0,246,desktop,Porto, Portugal,BR,2,25,28,910,224,0,10,0,2,0,6,1,0,1
257.0,35,mobile,Las Vegas, USA,US,0,25,250,1760,31,0,0,0,1,0,0,0,0,1
148.0,3,mobile,Aberdeen, United Kingdom,UK,0,25,57,1136,0,0,0,0,1,0,0,0,0,1
224.0,5,mobile,Bournemouth, United Kingdom,UK,0,25,117,2449,0,0,0,0,2,0,0,0,0,1
3091.0,60,desktop,Jaipur, India,UK,1,25,118,4860,37,1,3,2,0,8,1,1,1,1
744.0,4,mobile,Amsterdam, Netherlands,US,1,25,100,1469,0,0,1,0,1,0,0,0,0,1
0.0,1,mobile,Macapá, Brazil,BR,0,16,39.0,361,0,0,0,0,0,0,0,0,0,1
136.0,2,desktop,Velingrad, Bulgaria,BG,0,25,30,610,0,0,0,0,1,0,0,0,0,1
55.0,2,desktop,Uluru, Australia,JP,1,5,183,231,0,1,0,0,0,0,0,0,0,1
504.0,7,mobile,Rapallo, Italy,IT,0,25,85,2698,2,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Brussels, Belgium,DE,0,25,156,1280,0,0,0,0,0,0,0,0,0,1
441.0,10,mobile,Dubai, United Arab Emirates,AE,0,25,276,3060,5,0,0,0,0,0,0,0,0,1
397.0,259,mobile,Santiago, Chile,US,1,6,510.5,135,250,1,2,0,0,0,4,1,0,1
643.0,25,desktop,Wytheville, USA,US,0,25,67,809,16,0,0,3,0,4,0,0,0,1
58.0,2,desktop,Wolfsburg, Germany,PL,0,7,169,165,0,0,0,0,1,0,0,0,0,1
237.0,20,mobile,Florianópolis, Brazil,BR,0,25,164,1123,17,0,0,0,0,0,0,0,2,1
0.0,1,mobile,Dubai, United Arab Emirates,RO,0,25,84,1473,0,0,0,0,0,0,0,0,0,1
8.0,2,mobile,Quito, Ecuador,EC,2,25,18,548,0,0,0,0,1,0,0,0,0,1
0.0,1,desktop,João Pessoa, Brazil,BR,0,0,0,0,0,0,0,0,1,0,0,0,0,0
657.0,9,desktop,Orlando, USA,BR,0,0,0,0,8,1,0,0,0,0,0,0,0,0
615.0,4,mobile,Sungai Pelek, Malaysia,MY,0,25,43,1251,0,0,0,0,0,0,0,2,0,1
116.0,4,desktop,London, United Kingdom,MY,1,25,182,932,0,1,1,0,0,0,0,0,0,1
64.0,4,mobile,Saint-Jean-de-Luz, France,FR,1,14,150.0,641,0,0,1,0,0,0,2,0,0,1
1747.0,15,mobile,Alupka, Crimea,RU,0,19,31,1064,7,0,0,2,0,0,0,0,0,1
2595.0,57,desktop,Paris, France,KR,9,25,258,1491,44,0,10,0,1,0,0,0,0,1
3998.0,92,desktop,San Francisco, USA,CA,0,25,117,5891,82,0,0,0,0,0,0,2,0,1
0.0,1,desktop,Orlando, USA,CA,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62525.0,17,mobile,Merida, Mexico,MX,0,25,155,2649,13,0,0,1,2,0,0,0,0,1
835.0,16,mobile,Kolhapur, India,IN,2,25,23,365,0,0,5,0,0,0,6,0,0,1
0.0,1,mobile,Florianópolis, Brazil,BR,0,24,82.0,1076,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Martina Franca, Italy,IT,0,25,65,819,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Ankara, Turkey,TR,0,25,36,1398,0,0,0,0,0,0,0,0,0,1
111.0,2,desktop,Mazamitla, Mexico,MX,0,21,79,368,0,0,0,0,1,0,0,0,0,1
0.0,1,mobile,Surat, India,IN,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766.0,37,desktop,Kapaa, USA,US,0,2,236.0,314,31,0,0,1,0,1,0,0,0,1
45.0,4,mobile,Daytona Beach, USA,US,0,25,59,1325,2,0,0,1,0,0,0,0,0,1
33.0,2,mobile,Goiânia, Brazil,BR,0,25,49,1048,0,0,0,0,0,0,0,0,1,1
10.0,6,mobile,Porto Seguro, Brazil,BR,0,25,43,1056,4,0,0,1,0,0,0,0,0,1
1734.0,10,desktop,Madrid, Spain,US,2,25,75,715,2,1,2,0,0,0,0,0,0,1
10.0,3,tablet,Atlantic City, USA,US,0,25,79,1153,2,0,0,0,0,0,0,0,0,1
-95530.0,15,mobile,Glasgow, United Kingdom,MY,1,25,66,3184,24,1,2,2,1,0,4,2,0,1
6590.0,5,desktop,Rome, Italy,IT,0,25,53,3060,0,0,0,0,0,0,0,0,0,1
18.0,2,desktop,Rome, Italy,IT,1,25,82,1164,0,0,1,0,0,0,0,0,0,1
349.0,37,desktop,Sochi, Russia,RU,0,25,58,1406,34,0,0,0,0,0,0,0,0,1
205.0,5,desktop,Florence, Italy,IT,0,25,89,1200,4,0,0,0,0,0,0,0,0,1
155.0,2,mobile,Las Vegas, USA,US,0,25,118,1823,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Kyoto, Japan,JP,0,25,352,871,0,0,0,0,0,0,0,0,0,1
268.0,3,mobile,Seattle, USA,CA,0,25,148,1264,0,0,0,0,1,0,0,0,0,1
322.0,6,desktop,Coventry, United Kingdom,UK,1,25,89,1771,0,1,1,0,0,0,2,0,0,1
185.0,3,mobile,Kuala Lumpur, Malaysia,MY,0,25,31,850,0,0,0,0,1,0,0,1,0,1
595.0,19,mobile,Caldas de Montbui, Spain,ES,1,24,72.5,856,8,0,2,1,0,1,4,1,0,1
60874.0,13,mobile,Maceió, Brazil,BR,0,0,0,0,87,0,0,2,0,4,0,0,2,0
206.0,4,mobile,Tokyo, Japan,JP,0,25,112,934,0,3,0,0,0,0,0,0,0,1
1866.0,54,desktop,Varadero, Cuba,US,7,14,147.5,1008,35,0,10,1,1,0,4,2,0,1
2412.0,2,desktop,Key West, USA,US,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0.0,1,mobile,Manila, Philippines,PH,0,25,69,1142,0,0,0,0,0,0,0,0,0,1
859.0,113,mobile,Shirdi, India,IN,2,25,21,834,107,1,1,0,0,1,1,1,0,1
76.0,18,mobile,Salerno, Italy,IT,0,25,165,678,15,0,0,1,0,0,0,1,0,1
0.0,1,tablet,Beechworth, Australia,AU,0,3,158,71,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Pune, India,IN,0,25,17,1034,0,0,0,0,0,0,0,0,0,1
9.0,2,mobile,Amberley, United Kingdom,UK,0,25,92,920,0,0,0,0,0,1,0,0,0,1
277.0,12,tablet,Benalmadena, Spain,UK,0,25,125,1421,8,0,0,2,0,0,0,0,0,1
79.0,6,desktop,Kyoto, Japan,JP,0,25,105,1089,4,0,0,0,0,0,0,0,0,1
489.0,12,mobile,Florianópolis, Brazil,BR,0,25,48,934,6,1,0,1,0,0,0,0,0,1
345.0,4,tablet,Barcelona, Spain,UK,0,25,247,1176,0,0,0,0,1,0,0,1,0,1
114.0,44,mobile,Valle de Bravo, Mexico,MX,0,25,72,689,42,0,0,0,1,0,0,0,0,1
70.0,4,mobile,Chiba, Japan,JP,0,25,72,964,0,0,0,0,0,1,0,0,2,1
663.0,93,mobile,Rosario, Argentina,AR,0,25,49,1054,87,0,0,3,0,0,0,1,0,1
1072.0,2,desktop,Cyberjaya, Malaysia,MY,0,25,47,797,0,0,0,0,0,0,0,0,0,1
63.0,23,mobile,Alberobello, Italy,IT,0,25,85,879,22,0,0,0,0,0,0,0,0,1
2638.0,4,mobile,Fukuoka, Japan,JP,0,24,125.0,872,0,2,0,0,0,0,0,0,1,1
